"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","CHN","China (People's Republic of)","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.6,,
"CPALTT01","Consumer prices: all items","CHN","China (People's Republic of)","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,2,,
"CPALTT01","Consumer prices: all items","CHN","China (People's Republic of)","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.4,,
"CPALTT01","Consumer prices: all items","CHN","China (People's Republic of)","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,2,,
"CPALTT01","Consumer prices: all items","CHN","China (People's Republic of)","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.6,,
"CPALTT01","Consumer prices: all items","CHN","China (People's Republic of)","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.1,,
"CPALTT01","Consumer prices: all items","CHN","China (People's Republic of)","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.9,,
"CPALTT01","Consumer prices: all items","CHN","China (People's Republic of)","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,2.5,,
"CPALTT01","Consumer prices: all items","CHN","China (People's Republic of)","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.9,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,8.74475061724624,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,3.29611089718905,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,4.01848952508761,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.74827981651376,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.57191270164023,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.33499116549963,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.04811107523411,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.07971423199851,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.43762042389208,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.60132603055638,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,10.3623580313683,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.0784083112809872,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.97204512015693,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.98190131453612,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.93339987296977,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.78056658954996,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.106175146521696,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.492326006547326,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.148684907627337,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.41723549488054,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.43632688420445,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.27725931243521,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.444531097679863,,
"CPALTT01","Consumer prices: all items","EST","Estonia","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,4.65316673847476,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,6.32688927941758,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,10.2479338843068,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,10.2248875562317,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,8.97714907508052,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,7.16425361958814,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,13.2308409037722,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,4.66982102448328,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,4.00943396227585,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.77928949356788,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.29715950472527,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.80586592178451,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.76723847965599,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.24635332253974,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.79651636773556,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.3728813559322,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,8.34926704907584,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,10.8823529411765,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,11.9893899204244,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,8.85836096636662,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,9.31244560487384,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,10.9076433121019,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,6.35319454414931,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,5.87242659466757,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.94102645839974,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.49088699878491,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,4.86069946650862,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,7.65969474279254,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,5.56134936295677,,
"CPALTT01","Consumer prices: all items","IND","India","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,4.89008567707005,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,9.67189597182396,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,8.53200557177911,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,9.42031802588779,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,7.97328028311938,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.22614189540214,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,58.4510532772811,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,20.4778290415892,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.68861770288354,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,11.5001173771189,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,11.9001165082175,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,6.75731613711667,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.06405978397716,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,10.4532009888696,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,13.1086705774548,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.4065617387508,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,10.2266666652671,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.38641587082166,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.13420339971202,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.3560480270205,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,4.27951196024855,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.41249999999998,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,6.39492540819922,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,6.36312113115612,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.5258051568793,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.80879806953161,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.19834641562409,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.03058664969485,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,1.92096776298276,,
"CPALTT01","Consumer prices: all items","IDN","Indonesia","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.56013603766381,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,10.9801488833747,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,12.2787404509037,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,9.9402588781945,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,11.3962264150943,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,8.95663956639567,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,5.49682875264271,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.17505599434162,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.05357543151762,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,1.15350488021295,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,5.75657894736841,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.725764644893716,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,-0.411734431291826,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.31266149870802,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.06080391756786,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,0.459816073570561,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.55721393034826,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.34031214312902,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.71664057463857,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.47857270934195,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.68948189221971,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.57621197921104,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.486495554437188,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.63439065108515,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.546034946236555,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.244953121040624,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.817323896191473,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.844128708733803,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.58843030001661,,
"CPALTT01","Consumer prices: all items","ISR","Israel","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.4922884535223,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,874.245795746963,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,307.722631393282,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,197.414266693333,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,47.7520141392112,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,14.7613174462168,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,27.6856906831041,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,85.7464872975464,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,20.7987668852275,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,21.4770072243296,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,15.7887299238117,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,13.6632919354896,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,10.8886145502745,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,12.6853064833861,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,9.66865544453652,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,9.00729586037981,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,14.1107685951383,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,11.6473292724245,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,6.84939213035938,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,8.44047075660599,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.0747326649725,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.7537170914454,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,7.82341574601106,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,15.5343993066092,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.04243556528758,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.68333439177854,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.87830537718886,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.47036720560139,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,3.38166031878816,,
"CPALTT01","Consumer prices: all items","RUS","Russia","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,6.69445598499784,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,1.22206956430493,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,0.0571510222908606,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,-0.371269454260921,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,-1.33375476989803,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,-1.12499999893486,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,-1.12094395217983,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,0.247187179007845,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.61219284023611,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,0.51550748115533,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.479233225482846,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.20902016707308,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.16782644194232,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,9.87024622434568,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,5.05722460859343,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.33941580769462,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.82621703856943,"B","Break"
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.86627029905053,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,3.53252216875042,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.23629031536969,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.20607322150118,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.06884036053476,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,-0.838194579675049,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.45814158007529,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,-2.09333333333332,,
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,3.44545825956694,,
